hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate_type_code,usmca_ad_val_rate,usmca_specific_rate,usmca_other_rate
19012065,"Mixes for bakers wares, n/o 25% bf, not retail, descr in add US note 1 to Ch. 19: subj. to add. US nte 3 to Ch.19, not GN15",KG,,B,10%,7,,0.1,0,0,"Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,,,,,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,,,,,,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19012070,"Mixes for bakers wares, n/o 25% bf, not retail, descr in add US note 1 to Ch. 19: not subj. to add. US nte 3 to Ch.19, not GN15",KG,,B,42.3 cents/kg + 8.5%,4,,0.085,0.423,0,"Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)",,,,,,,MX,0,0,0,,,,,,,,,,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,9,9999.99,9999.99,9999.99,,,,,,BH,0,0,0,0,,,,,,P+,9,9999.99,9999.99,9999.99,OM,0,0,0,0,PE,9,9999.99,9999.99,9999.99,,,49.8 cents/kg + 10%,4,0.1,0.498,0,1/1/2023,12/31/2050,See subheadings 9904.19.11-9904.19.19.,,KR,0,0,0,0,CO,9,9999.99,9999.99,9999.99,PA,9,9999.99,9999.99,9999.99,,,,,,,S+,9,9999.99,9999.99,9999.99
19012080,"Mixes for bakers wares, n/o 25% bf, not retail, nesoi",KG,,B,8.50%,7,,0.085,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019010,"Malt extract, fluid",L,,B,3.2 cents/liter,1,,0,0.032,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,26 cents/liter,1,0,0.26,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019020,"Malt extract, solid or condensed",KG,,B,9.60%,7,,0.096,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,60%,7,0.6,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019025,"Puddings, ready for immediate consumption without further preparation",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,7,0.3,0,0,1/1/1989,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19019028,"Dry mix. w/less than 31% bf & 17.5% or more sodium caseinate, bf, whey solids o/5.5% b'fat & dry whole milk, n/cntng dry milk/whey/b'fat",KG,,B,0.37 cents/kg,1,,0,0.0037,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,12.1 cents/kg,1,0,0.121,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019032,Cajeta not made from cow's milk,KG,,B,11.20%,7,,0.112,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,35%,7,0.35,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019033,Margarine cheese subject to gen. note 15 of the HTS and entered pursuant to its provisions,KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,1/1/2021,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019034,Margarine cheese subject to add. US note 23 to Ch. 4 and entered pursuant to its provisions,KG,,B,10%,7,,0.1,0,0,"Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,,,,,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,,,,,,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19019036,Margarine cheese not subject to gen. note 15 or add US note 23 to Ch. 4,KG,,B,$1.128/kg,1,,0,1.128,0,"Free (BH, CL, JO, KR, MA, OM, P, PE, SG) See 9823.04.01-9823.04.54 (S+) See 9908.04.05 (IL) See 9918.04.50-9918.04.59 (CO) See 9919.04.50, 9919.04.57, 9919.04.67 (PA)",,,,,,,MX,0,0,0,,,,,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,,,,,,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,$1.328/kg,1,0,1.328,0,1/1/2024,12/31/2050,See subheadings 9904.06.29-9904.06.37.,,KR,0,0,0,0,CO,9,9999.99,9999.99,9999.99,PA,9,9999.99,9999.99,9999.99,,,,,,,S+,9,9999.99,9999.99,9999.99
19019060,Malted milk described in general note 15 of USHTS and entered pursuant to its provisions,KG,,B,16%,7,,0.16,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,25%,7,0.25,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019061,Malted milk described in additional US note 10 to chapter 4: provisional,KG,CKG,B,16%,7,,0.16,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,,,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,25%,7,0.25,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019062,"Malted milk containing >10% by weight of milk solids, nesoi",KG,CKG,B,$1.035/kg +13.6%,4,,0.136,1.035,0,"Free (BH, CL, JO, KR, MA, OM, P, PA, PE, SG) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)",,,,,,,MX,0,,,,,,,,,,,,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,,,,,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,$1.217/kg + 16%,4,0.16,1.217,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,9,9999.99,9999.99,9999.99,PA,0,0,0,0,,,,,,,S+,9,9999.99,9999.99,9999.99
19019063,"Articles of milk or cream, nesoi, preps containing >10% by weight of milk solids, described in general note 15: provisional",KG,,B,16%,7,,0.16,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,25%,7,0.25,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019064,"Articles of milk or cream, nesoi, preps containing >10% by weight of milk solids, described in additional US note 10 to chapter 4",KG,,B,16%,7,,0.16,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,,,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,25%,7,0.25,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019065,"Articles of milk or cream, nesoi, preps containing >10% by weight of milk solids, nesoi",KG,,B,$1.035/kg + 13.6%,4,,0.136,1.035,0,"Free (BH, CL, JO, KR, MA, OM, P, PA, PE, SG) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60-9918.04.80 (CO)",,,,,,,MX,0,,,,,,,,,,,,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,0,0,0,AU,9,9999.99,9999.99,9999.99,BH,,,,,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,$1.217/kg + 16%,4,0.16,1.217,0,1/1/2024,12/31/2050,,,KR,0,0,0,0,CO,9,9999.99,9999.99,9999.99,PA,0,0,0,0,,,,,,,S+,9,9999.99,9999.99,9999.99
19019066,"Malted milk, nesoi, described in general note 15 of USHTS and entered pursuant to its provisions",KG,,B,10%,7,,0.1,0,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019067,"Articles of milk or cream, nesoi, containing >65% by dry weight of sugar described in additional US note 7 to Chapter 17: provisional",KG,,B,10%,7,,0.1,0,0,"Free (CO,KR,OM,PA,PE,S)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OM,,,,,PE,,,,,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019068,"Articles of milk or cream, nesoi, containing >65% by dry weight of sugar described in additional US note 2 to Chapter 17: provisional",KG,,B,23.7 cents/kg + 8.5%,4,,0.085,0.237,0,"Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)",,,,,,,MX,0,,,,,,,,,,,,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,9,9999.99,9999.99,9999.99,,,,,,BH,,,,,,,,,,P+,9,9999.99,9999.99,9999.99,OM,0,0,0,0,PE,,,,,,,27.9 cents/kg + 10%,4,0.1,0.279,0,1/1/2023,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,9,9999.99,9999.99,9999.99,,,,,,,S+,9,9999.99,9999.99,9999.99
19019069,"Articles of milk or cream, nesoi, described I n additional US note 8 to chapter 17 and entered pursuant to its provisions",KG,,B,10%,7,,0.1,0,0,"Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,,,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019071,"Articles of milk or cream, nesoi, containing >10% by dry weight of sugar described in additional US note 3 to chapter 17: provisional",KG,,B,23.7 cents/kg + 8.5%,4,,0.085,0.237,0,"Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)",,,,,,,MX,0,,,,,,,,,,,,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,9,9999.99,9999.99,9999.99,,,,,,BH,,,,,,,,,,P+,9,9999.99,9999.99,9999.99,OM,0,0,0,0,PE,,,,,,,27.9 cents/kg + 10%,4,0.1,0.279,0,1/1/2023,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,9,9999.99,9999.99,9999.99,,,,,,,S+,9,9999.99,9999.99,9999.99
19019072,"Food preps, nesoi, containing >5.5% by weight of butterfat and not packaged for retail sale, nesoi",KG,CKG,B,10.20%,7,,0.102,0,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR ,MA, OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,0,0,0,AU,,,,,BH,,,,,P,,,,,,,,,,OM,0,0,0,0,PE,,,,,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19019091,"Flour-, meal-, starch-, malt extract- or dairy-based food preps not containing cocoa and not containing specific amounts of dairy, nesoi",KG,,B,6.40%,7,,0.064,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,,,E,,,D,,,,,IL,,,,,JO,0,0,0,0,SG,,,,,CL,,,,,MA,0,,,,AU,,,,,BH,,,,,P,,,,,,,,,,OM,,,,,PE,,,,,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,,,,PA,0,,,,,,,,,,S,0,0,0,0
19021120,"Uncooked pasta, not stuffed or otherwise prepared, containing eggs, exclusively pasta",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6 cents/kg,1,0,0.066,0,7/1/1996,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19021140,"Uncooked pasta, not stuffed or otherwise prepared, containing eggs, nesoi, including pasta packaged with sauce preparations",KG,,B,6.40%,7,,0.064,0,0,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,TH,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19021920,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs, exclusively pasta",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4 cents/kg,1,0,0.044,0,7/1/1996,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19021940,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs, nesoi, including pasta packaged with sauce preparations",KG,,B,6.40%,7,,0.064,0,0,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,TH,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19022000,"Stuffed pasta, whether or not cooked or otherwise prepared",KG,,B,6.40%,7,,0.064,0,0,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,TH,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19023000,Pasta nesoi,KG,,B,6.40%,7,,0.064,0,0,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,TH,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19024000,"Couscous, whether or not prepared",KG,,B,6.40%,7,,0.064,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19030020,"Tapioca and substitutes prepared from arrowroot, cassava or sago, in the form of flakes, grains, pearls, siftings or in similar forms",KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free,0,0,0,0,1/1/1995,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19030040,"Tapioca and substitutes, prepared from starch nesoi, in the form of flakes, grains, pearls, siftings or in similar forms",KG,,B,0.8 cents/kg,1,,0,0.008,0,"Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,3.3 cents/kg,1,0,0.033,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19041000,Prepared foods obtained by the swelling or roasting of cereals or cereal products,KG,,B,1.10%,7,,0.011,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,20%,7,0.2,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19042010,"Prep food in airtght cont.,of unroast cereal flake/mixture of unroasted/roasted cereal flake/swelled cereal,no apricot/citrus/peach/pear",KG,,B,5.60%,7,,0.056,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,35%,7,0.35,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19042090,"Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted and roasted cereal flakes or swelled cereals, nesoi",KG,,B,14.90%,7,,0.149,0,0,"Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A+,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,35%,7,0.35,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19043000,"Bulgur wheat, in grain form or in form of flakes or other worked grain (except flour,groats & meal), pre-cooked or otherwise prepared, nesoi",KG,,B,14%,7,,0.14,0,0,"Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A*,TH,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,35%,7,0.35,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19049001,"Cereals,other than corn,in grain form or form flakes or other worked grain (not flour,groat & meal), pre-cooked or otherwise prepared, nesoi",KG,,B,14%,7,,0.14,0,0,"Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,A,,,,CA,MX,0,0,0,E,0,0,D,,,,,IL,,,,,JO,0,0,0,0,SG,0,0,0,0,CL,0,0,0,0,MA,0,0,0,0,AU,0,0,0,0,BH,0,0,0,0,P,0,0,0,0,,,,,,OM,0,0,0,0,PE,0,0,0,0,,,35%,7,0.35,0,0,7/1/2020,12/31/2050,,,KR,0,0,0,0,CO,0,0,0,0,PA,0,0,0,0,,,,,,,S,0,0,0,0
19051000,Crispbread,KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,7,0.3,0,0,1/1/1995,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19052000,Gingerbread and the like,KG,,B,Free,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,7,0.3,0,0,1/1/1995,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
